url,title,content_type,author,date,tags,categories,text,description,companies,people,money,scraped_at
https://rb.ru/stories/peter-principle/,,stories,Дарья Сидорова,"30 апреля 2025, 10:34",Бизнес,Истории,,"Разбираемся, в чем заключается принцип Питера и как выстроить более эффективную систему продвижения сотрудников.",,,,2025-11-15T02:37:51.689956
https://rb.ru/stories/kakeibo/,,stories,Елена Лиханова,"11 марта 2020, 12:55",Деньги,Истории,,"Узнайте о системе Kakebo — японском методе ведения бюджета, который помогает эффективно управлять финансами и экономить деньги. Подробнее о принципах Kakebo, его преимуществах и техниках, а также о том, как внедрить эту систему в свою жизнь для улучшения финансового благополучия - читайте в статье на RB.ru.",,,,2025-11-15T02:37:51.715692
https://rb.ru/stories/devalvaciya-i-denominaciya/,,stories,Владислав Афонин,"20 марта 2025, 19:52",Деньги,Истории,,Что такое деноминация и девальвация и в чем разница? Виды девальвации и что происходит при ней?,,,,2025-11-15T02:37:51.753785
https://rb.ru/stories/personal-assistant/,,stories,Елена Лиханова,"30 апреля 2025, 10:34",Бизнес,Истории,,"Как выбрать подходящего помощника, какие качества и навыки следует учитывать при подборе кандидатов, а также как установить эффективное взаимодействие с вашим будущим ассистентом - читайте в статье на RB.ru.",,,,2025-11-15T02:37:51.788388
https://rb.ru/stories/trend-hunter-2024-retail/,,stories,Дарья Сидорова,"27 августа 2024, 07:00",Тренды,Истории,,Аналитики из Trend Hunter традиционно выпустили масштабный обзор самых значимых трендов на предстоящий год. Разбираем 10 тенденций в сфере ритейла — от экоподарков до использования приложений в физических магазинах.,,,,2025-11-15T02:37:52.145539
https://rb.ru/stories/female-male-business/,,stories,Владислав Афонин,"18 апреля 2025, 12:21",Бизнес,Истории,,"Чем отличается мужской от женского бизнеса, что такое бизнес по-женски и бизнес по-мужски — читайте в статье на RB.ru.",,,,2025-11-15T02:37:52.203383
https://rb.ru/stories/chistyj-kod-ntegraciya-principov/,,stories,Владислав Афонин,"02 июля 2025, 18:14",IT; Технологии,Истории,,"Что такое чистый код и как правильно его писать? Преимущества чистого кода, критерии и инструменты для его написания. Правила создания и как редактировать не чистый код?",,,,2025-11-15T02:37:52.223011
https://rb.ru/stories/strategii-prodvizheniya-restorana/,,stories,Владислав Афонин,"14 июля 2025, 11:59",Маркетинг,Истории,,"Узнайте о лучших стратегиях и инструментах продвижения ресторана в 2025 году. Практические идеи, советы для развития вашего заведения — читайте в статье на RB.ru.",,,,2025-11-15T02:37:52.251258
https://rb.ru/stories/fingerprints-lose/,,stories,Дарья Сидорова,"03 июня 2025, 15:59",,Истории,,Потеря отпечатков пальцев становится все более серьезной проблемой в эпоху биометрии.,,,,2025-11-15T02:37:52.329310
https://rb.ru/stories/bezopasnaya-razrabotka-dlya-biznesa/,,stories,Никита Стаценко,"02 июля 2025, 18:14",Бизнес,Истории,,"В условиях цифровизации бизнеса информационная безопасность — один из важнейших критериев программного обеспечения. Предусмотреть уязвимости и снизить основные риски можно уже на этапе создания продукта с помощью безопасной разработки. О преимуществах метода и способах его внедрения рассказал Евгений Тодышев, руководитель направления «Безопасная разработка» Центра кибербезопасности УЦСБ.
",Безопасная разработка,Евгений Тодышев,,2025-11-15T02:37:52.364645
https://rb.ru/stories/tamozhennoe-oformlenie-i-ego-etapy/,,stories,Владислав Афонин,"15 апреля 2025, 09:54",Бизнес,Истории,,"Узнайте, что такое растаможка товара, какие этапы включает таможенное оформление и как правильно пройти процедуру — читайте в статье на RB.ru.",,,,2025-11-15T02:37:52.753370
https://rb.ru/stories/representativnayia-vyborka/,,stories,Владислав Афонин,"03 апреля 2025, 16:27",Маркетинг; Бизнес,Истории,,"Узнайте, что такое репрезентативная выборка в статистике, как определить ее репрезентативность и какие методики можно использовать для расчета — читайте в статье на RB.ru.",,,,2025-11-15T02:37:52.790512
https://rb.ru/stories/rules-of-management/,,stories,Владислав Афонин,"30 апреля 2025, 10:34",Карьера; Бизнес,Истории,,"Рассмотрим, как наладить рабочие отношения и эффективно управлять подчиненными с разными сложными характерами — читайте в статье на RB.RU.",,,,2025-11-15T02:37:52.816937
https://rb.ru/stories/vidy-stazha/,,stories,Владислав Афонин,"05 мая 2025, 14:59",Карьера,Истории,,"Какие виды стажа существуют. Подробнее об  общем, непрерывном, специальном и других видах стажа — читайте в статье на RB.ru.",,,,2025-11-15T02:37:52.915024
https://rb.ru/stories/mushroom-robot/,,stories,Дарья Сидорова,"06 июня 2025, 12:39",Технологии,Истории,,"Исследователи Корнеллского университета придумали новый способ управлять роботом: с помощью гриба.
Согласно пресс-релизу, чтобы создать четвероногих «биогибридных» роботов, исследователи вырастили внутри них мицелий (подземные нити, с помощью которых грибы общаются). Благодаря этому машина могла чувствовать окружающую среду и реагировать на нее.",,Исследователи Корнеллского,,2025-11-15T02:37:53.216480
https://rb.ru/stories/plant-meat-sales-fall/,,stories,Дарья Сидорова,"27 июля 2022, 15:56",Бизнес,Истории,,"В статье — о том, почему альтернативному мясу не удается завоевать сердца покупателей и как бренды пытаются это исправить.",,,,2025-11-15T02:37:53.442429
https://rb.ru/stories/problema-pokolenij/,,stories,Елена Лиханова,"17 марта 2025, 17:42",Карьера,Истории,,"Пожилые работники не всегда ладят с молодыми коллегами. Как справиться с эйджизмом, стереотипами и непониманием — читайте на RB.ru.",,,,2025-11-15T02:37:53.502521
https://rb.ru/stories/chto-takoe-gosklyuch/,,stories,Владислав Афонин,"18 апреля 2025, 14:32",Бизнес,Истории,,"Что такое госключ, какие преимущества он предоставляет и как его использование может упростить процесс подписания документов  - читайте в статье на RB.ru.",,,,2025-11-15T02:37:53.602011
https://rb.ru/stories/kak-planirovat-den-chtoby-uspevat-bolshe/,,stories,Дарья Сидорова,"16 апреля 2025, 12:16",,Истории,,"Не начинайте с самого главного: объясняем, почему теория о «больших камнях» не работает.",,,,2025-11-15T02:37:53.638925
https://rb.ru/stories/chto-delat-esli-poteryalas-sobaka/,,stories,Елена Лиханова,"18 апреля 2025, 12:21",,Истории,,"Пропала собака? Узнайте эффективные шаги и советы о том, как быстро и эффективно действовать, чтобы вернуть вашего верного друга. Руководство по поиску потерянной собаки и меры для ее безопасности.",,,,2025-11-15T02:37:54.139040
https://rb.ru/stories/apollo-robot/,,stories,Дарья Сидорова,"23 апреля 2025, 14:10",Технологии,Истории,,"Apollo 1 — первый функциональный робот-гуманоид, способный автономно работать вместе с людьми. Робот общается с помощью специальных экранов и оснащен сменными батареями. Он может выполнять различные задачи на складах, например поднимать коробки и размещать их на полках.",,,,2025-11-15T02:37:54.259249
https://rb.ru/stories/kto-takoj-pr-menedzher/,,stories,Владислав Афонин,"30 апреля 2025, 10:34",Карьера,Истории,,"Кто такое PR-менеджер? Чем занимается специалист по пиару, задачи, функции и обязанности пиарщика. Как стать специалистом и сколько можно зарабатывать на профессии?",,,,2025-11-15T02:37:54.413207
https://rb.ru/stories/call-center-helps-business/,,stories,Владислав Афонин,"03 апреля 2025, 16:27",Бизнес,Истории,,"Какие функции выполняет колл-центр и почему его услуги становятся все более востребованными, а также какие есть виды колл-центров и как организовать работу — читайте в статье на RB.ru.",,,,2025-11-15T02:37:54.534209
https://rb.ru/stories/personality-and-company-success/,,stories,Дарья Сидорова,"14 ноября 2025, 20:30",Стартапы; Бизнес,Истории,,"Что важно для успеха компании? Может, сфера ее деятельности или возраст фаундера?
Согласно новому исследованию, решающую роль играет то, какой человек ее создал. Его авторы выделяют шесть типов личности, присущих успешным основателям, и заявляют: чем разнообразнее их комбинация в компании, тем больше у нее шансов преуспеть.",,,,2025-11-15T02:37:54.706544
https://rb.ru/stories/genz-love-expensive-groceries/,,stories,Дарья Сидорова,"21 марта 2025, 22:07",Тренды,Истории,,"Молодые люди хотят не последний iPhone и дизайнерскую сумку, а дорогие снеки и необычные напитки. По данным Bank of America, поколение Z тратит в продуктовых магазинах премиум-класса больше, чем любое другое.",Bank of America,,,2025-11-15T02:37:54.782791
https://rb.ru/stories/model-pyati-sil-portera/,,stories,Владислав Афонин,"30 апреля 2025, 10:34",Бизнес,Истории,,"Что такое модель 5 сил Портера и для чего нужен этот метод? Преимущества и недостатки метода, как проводится анализ и как оцениваются результаты?",,,,2025-11-15T02:37:54.819352
https://rb.ru/stories/veb-skrejping/,,stories,Владислав Афонин,"18 апреля 2025, 14:00",IT; Технологии; Бизнес,Истории,,"Что такое веб-скрапинг, как он работает и чем отличается от парсинга, а также, какие правовые аспекты сбора данных с сайтов и их практическое применение — читайте в статье на RB.ru.",,,,2025-11-15T02:37:54.909823
https://rb.ru/stories/noutbuki-dlya-shkolnikov/,,stories,Владислав Афонин,"21 марта 2025, 22:07",Технологии,Истории,,"Ноутбуки являются неотъемлемой частью нашей повседневной жизни, причем уже со школы. Изучите нашу подборку лучших ноутбуков школьникам для учебы в 2025 году.",,,,2025-11-15T02:37:54.981353
https://rb.ru/stories/proaktivnye-vyplaty/,,stories,Владислав Афонин,"16 мая 2025, 08:00",Бизнес,Истории,,"Что такое проактивные выплаты и как с ними работать? Что изменится в 2025 году, как перейти на проактивные выплаты и как работать с документами?",,,,2025-11-15T02:37:55.121326
https://rb.ru/stories/vzlet-i-padenie-cameo/,,stories,Елена Лиханова,"19 марта 2025, 14:23",Стартапы; Бизнес,Истории,,"Cameo предложил фанатам невероятную возможность — заплатить небольшую сумму, чтобы получить персональный видеопривет от любимой знаменитости. Стартап получал щедрые инвестиции и пользовался популярностью среди людей, скучающих во время пандемии. Оставалось лишь продолжать расти. Что же пошло не так?",,,,2025-11-15T02:37:55.204923
https://rb.ru/stories/sport-innovations-olympics/,,stories,Дарья Васильева,"29 ноября 2024, 10:40",Технологии,Истории,,"Олимпийские спортсмены выигрывают благодаря крутым кроссовкам и спортивным костюмам. Nike, On, LZR и другие компании используют технологии, чтобы адаптировать одежду и обувь к спортивным соревнованиям.",Nike,,,2025-11-15T02:37:55.481267
https://rb.ru/stories/uchet-gsm-dlya-buhgaltera/,,stories,Владислав Афонин,"18 апреля 2025, 14:32",Бизнес,Истории,,"Особенности учета топлива и других ГСМ. Как посчитать расход и провести списание, какие проводки подходят, правила ведения документооборота. Пошаговые инструкции и полезные советы для акционеров и компаний — читайте в статье на RB.ru.",,,,2025-11-15T02:37:55.562437
https://rb.ru/stories/chto-takoe-inkoterms/,,stories,Владислав Афонин,"02 июня 2025, 12:32",Бизнес,Истории,,"Что такое Инкотермс и зачем нужны его правила? Какие условия регулирует Инкотермс, что означают термины и базисы?",,,,2025-11-15T02:37:55.865747
https://rb.ru/stories/ugolok-potrebitelya/,,stories,Владислав Афонин,"09 апреля 2025, 10:35",,Истории,,"Что должно быть в уголке потребителя. Какие документы нужны, как правильно оформить уголок потребителя и что он должен содержать согласно законодательству — читайте в статье на RB.ru.",,,,2025-11-15T02:37:55.916078
https://rb.ru/stories/gejmifikaciya-v-obrazovanii/,,stories,Владислав Афонин,"07 июля 2025, 18:36",Технологии,Истории,,"Что такое геймификация в образовании и в чем ее преимущества? Виды геймификации, основные инструменты и механизмы геймификации.",,,,2025-11-15T02:37:56.145986
https://rb.ru/stories/byudzhetnoe-pravilo-v-rossii/,,stories,Владислав Афонин,"25 марта 2025, 16:03",Деньги; Россия; Бизнес,Истории,,"Узнайте, как соблюдение бюджетных правил помогает управлять бюджетным процессом и обеспечивает финансовую стабильность — читайте в статье на RB.ru.",,,,2025-11-15T02:37:56.173964
https://rb.ru/stories/novelty-mind/,,stories,Дарья Васильева,"02 июля 2025, 12:44",,Истории,,"Почему важно выходить из зоны комфорта, где искать новые впечатления и как заставить мозг выйти за рамки привычных суждений, читайте на RB.ru.",,,,2025-11-15T02:37:56.291572
https://rb.ru/stories/make-do-tasks/,,stories,Дарья Васильева,"02 июля 2025, 12:44",Карьера,Истории,,"Иногда подчиненные не делают то, что от них хочет начальник. Как правило, причина кроется в одной из трех ошибок, которые совершает руководство.",,,,2025-11-15T02:37:56.743149
https://rb.ru/stories/cifrovoj-profil-organizacii/,,stories,Владислав Афонин,"26 июня 2025, 18:05",Технологии; Бизнес,Истории,,"Какие цели и задачи у «Цифрового профиля организации», принципы взаимодействия, а также, как и какие сведения можно получать — читайте в статье на RB.ru.",Цифрового профиля организации,,,2025-11-15T02:37:56.844531
https://rb.ru/stories/posle-wework/,,stories,Елена Лиханова,"23 мая 2024, 13:49",Бизнес,Истории,,"WeWork стала практически синонимом коворкинга. Сейчас, когда компания подала на банкротство, ее будущее выглядит неопределенным. Что это: проблемы конкретного бизнеса или всей отрасли?",,,,2025-11-15T02:37:56.973799
https://rb.ru/stories/video-service-eyechat/,,stories,Дарья Васильева,"01 апреля 2025, 22:22",Искусственный интеллект,Истории,,"Видеосервис решает проблему абьюза, с которой боролись чаты Omegle и Chatroulette, — тут пользователи видят только глаза друг друга.",,,,2025-11-15T02:37:57.080049
https://rb.ru/stories/uchenicheskij-dogovor-chto-eto/,,stories,Владислав Афонин,"30 апреля 2025, 10:34",Бизнес,Истории,,"Узнайте, что такое ученический договор, как его правильно заключить с работником, какие сроки действия предусмотрены и как он помогает работодателю и сотруднику — читайте в статье на RB.ru.",,,,2025-11-15T02:37:57.227321
https://rb.ru/stories/shourum/,,stories,Владислав Афонин,"16 июля 2025, 11:32",Тренды,Истории,,"Что такое шоурум и как его открыть? Типы шоурумов, методы удержания и привлечение покупателей и инструкция по открытию.",,,,2025-11-15T02:37:57.294252
https://rb.ru/stories/availability-heuristic/,,stories,Дарья Сидорова,"04 июля 2025, 15:14",Маркетинг; Бизнес,Истории,,"В отличие от компьютерного алгоритма, человеческий мозг не анализирует тысячи точек данных. Мы склонны формировать убеждения на основе того, насколько легко вспомнить или представить какие-либо события. Это явление называют эвристикой доступности, и оно может стать эффективным маркетинговым инструментом.",,,,2025-11-15T02:37:57.593475
https://rb.ru/stories/ai-decreases-sales/,,stories,Дарья Васильева,"17 июня 2025, 12:00",Маркетинг; Искусственный интеллект; Бизнес,Истории,,"Потребители настроены скептически и могут отказаться от покупки, если видят в описании продукта или услуги упоминание искусственного интеллекта.",,,,2025-11-15T02:37:57.623519
https://rb.ru/stories/ugc-ads-hooks/,,stories,Дарья Васильева,"02 сентября 2024, 12:00",Маркетинг; Бизнес,Истории,,"Маркетинговые приемы, которые привлекут больше лидов и увеличат конверсию.",,,,2025-11-15T02:37:57.662143
https://rb.ru/stories/extreme-heat-waves/,,stories,Елена Лиханова,"30 апреля 2025, 10:34",Карьера,Истории,,У компаний есть еще одна причина беспокоиться о растущих температурах и тепловых волнах — риски для здоровья людей. Вот как их предупредить.,,,,2025-11-15T02:37:57.686656
https://rb.ru/stories/super-bowl-halftime-show/,,stories,Елена Лиханова,"22 апреля 2025, 10:14",Бизнес,Истории,,"Финальная игра Национальной лиги американского футбола — одно из немногих шоу, которым удается привлечь массовую телеаудиторию. И хотя его основная задача в том, чтобы выбрать лучшую команду, фактически главные победители — артисты, которые выступают в перерыве. Они получают самую большую рекламную площадку в мире, причем бесплатно.
Как продюсерам удалось превратить 12 минут перерыва в самую рейтинговую часть шоу — в пересказе материала The Hustle.",,,,2025-11-15T02:37:57.713171
https://rb.ru/stories/professionalnyj-nalogovyj-vychet/,,stories,Владислав Афонин,"31 марта 2025, 12:52",,Истории,,"Как получить профессиональный налоговый вычет. Подробнее о том, как рассчитать сумма вычета, а также кто имеет право на его получение — читайте в статье на RB.ru.",,,,2025-11-15T02:37:58.001830
https://rb.ru/stories/worldcoin-argentina/,,stories,Елена Лиханова,"08 марта 2024, 07:00",Технологии,Истории,,"Местные жители зарабатывают, сдавая биометрические данные, привлекая новых пользователей в экосистему и обналичивая криптовалюту.",,,,2025-11-15T02:37:58.134580
https://rb.ru/stories/chto-takoe-kripto-skam/,,stories,Владислав Афонин,"04 апреля 2025, 22:17",,Истории,,"Узнайте, что такое крипто скам простыми словами, какие существуют мошеннические схемы в криптовалюте и как защитить свои средства от обмана — читайте в статье на RB.ru.",,,,2025-11-15T02:37:58.368382
https://rb.ru/stories/rukovoditel-otdela-prodazh/,,stories,Владислав Афонин,"30 апреля 2025, 10:34",Бизнес,Истории,,"Кто такой руководитель отдела продаж и что он должен уметь? Должностная инструкция, обязанности, права, ответственность и задачи РОПа.",,,,2025-11-15T02:37:58.624112
https://rb.ru/stories/list-of-safe-senders/,,stories,Дарья Сидорова,"07 ноября 2024, 17:45",,Истории,,"Антиспам-фильтры не всего работают идеально и иногда помечают письма от коллег и друзей как нежелательные. Не пропустить нечто важное поможет список надежных отправителей. Вот как настроить его в трех почтовых сервисах — Gmail, «Почте» на Mac и Outlook.",Почте,,,2025-11-15T02:37:58.752148
https://rb.ru/stories/valerij-klimov-220-mln-my-podnyali-v-twinby-na-private-equity-navernoe-samuyu-bolshuyu-summu-v-istorii-rossii/,,stories,Алина Бавина,"14 ноября 2025, 09:52",Деньги; Бизнес; Личное,Истории,,"Создателями Twinby считаются Валерий Климов и Вероника Яковлева, но стратег-визионер — Климов. После неудачного маркетплейса он превратил свою рекомендательную систему в дейтинг-приложение и построил бизнес без венчуров — через media for equity и один из крупнейших крауд-раундов в России. Теперь Валерий Климов намерен покорить глобальный рынок, довести проект до IPO и, как он рассказал Russian Business, считает своей миссией не богатство, а решение проблемы одиночества.",,Теперь Валерий; Вероника Яковлева; Валерий Климов,,2025-11-15T02:37:58.786148
https://rb.ru/stories/get-most-fitness-wellness-tracking/,,stories,Елена Лиханова,"18 февраля 2025, 11:45",,Истории,,"Нашли под елкой смарт-часы или пообещали себе стать активнее в новом году? Возможно, вы задумываетесь, как применять носимое устройство и насколько оно будет для вас полезным.
Рассказываем, как не поддаться рекламным обещаниям и рационально использовать технологические новинки.",,,,2025-11-15T02:37:58.806751
https://rb.ru/stories/chto-takoe-pablik-art/,,stories,Владислав Афонин,"14 ноября 2025, 20:30",Бизнес,Истории,,"История возникновения паблик-арта, какие задачи он решает и тренды паблик-арта в России. Читайте полную статью на RB.ru.",,,,2025-11-15T02:37:58.898753
https://rb.ru/stories/ai-detect-ceo/,,stories,Елена Лиханова,"05 марта 2025, 13:50",Искусственный интеллект; Технологии,Истории,,"Алгоритмы способны уловить изменения в настроении, отслеживая перепады в скорости речи, громкости и другие нюансы, незаметные человеческому глазу. И это ценная возможность для инвесторов и менеджеров активов, которые желают знать, как на самом деле настроены руководители компаний. 
Однако этот тренд спровоцировал другую проблему: некоторые CEO начинают вести себя слишком позитивно, чтобы обмануть программу.",,,,2025-11-15T02:37:58.989632
https://rb.ru/stories/how-to-improve-underperfomer/,,stories,Дарья Сидорова,"30 апреля 2025, 10:34",Бизнес,Истории,,"Сотрудник с большим потенциалом плохо работает, а критика не дает результатов? Вот как предоставить фидбек так, чтобы повысить качество его работы и производительность.",,,,2025-11-15T02:37:59.231624
https://rb.ru/stories/dominaciya-bitkoina/,,stories,Владислав Афонин,"18 июня 2025, 12:31",,Истории,,"Что такое доминация биткоина, на что она влияет и как рассчитывается доминирование BTC на рынке? График доминирования и факторы, влияющие на доминирование.",,,,2025-11-15T02:37:59.364537
https://rb.ru/stories/mwc-2024-roundup/,,stories,Григорий Щеглов,"28 февраля 2016, 20:30",Технологии,Истории,,Главные анонсы крупнейшей технологической конференции,,,,2025-11-15T02:37:59.496710
https://rb.ru/stories/zarplata-gross-i-net/,,stories,Владислав Афонин,"22 апреля 2025, 12:38",Деньги; Бизнес,Истории,,"Что такое зарплата gross и net, разница между ними и как посчитать зарплату нет? Что входит в зарплату и что проверить в трудовом договоре?",,,,2025-11-15T02:37:59.569264
https://rb.ru/stories/koefficient-tekuchesti-kadrov/,,stories,Владислав Афонин,"22 апреля 2025, 12:38",Бизнес,Истории,,"Что такое коэффициент текучести кадров? Как рассчитывают, какой показатель считается нормальным и как снизить текучесть кадров?",,,,2025-11-15T02:37:59.600140
https://rb.ru/stories/kreditnyj-rejting-obligacij/,,stories,Владислав Афонин,"22 апреля 2025, 12:38",,Истории,,"Узнайте, что означает кредитный рейтинг облигаций и как его определить. Подробнее о надёжности, рисках и классах AAA, BB и других — читайте в статье на RB.ru.",,,,2025-11-15T02:37:59.628888
https://rb.ru/stories/how-to-self-promote/,,stories,Елена Лиханова,"30 апреля 2025, 10:34",Карьера,Истории,,"Обсуждая свои успехи, мы делаем акцент на собственных навыках и способностях, но в то же время кажемся эгоистичнее и недружелюбнее. Напротив, говоря о своих неудачах и преуменьшая заслуги, мы располагаем к себе, но при этом рискуем выглядеть непрофессионально.
Рассказываем о приеме, который позволяет создать хорошее общее впечатление, одновременно продемонстрировав компетентность и дружелюбие.",,,,2025-11-15T02:37:59.749299
https://rb.ru/stories/spisanie-osnovnyh-sredstv-procedura/,,stories,Владислав Афонин,"16 мая 2025, 08:00",Деньги; Бизнес,Истории,,"Что такое списание основных средств и из-за чего можно списать основное средство? Алгоритм действий, как оформлять списание в налоговом и бухучете?",,,,2025-11-15T02:37:59.801630
https://rb.ru/stories/kak-opredelit-svoj-stil-produktivnosti/,,stories,Дарья Сидорова,"16 апреля 2025, 12:16",,Истории,,"Объясняем, как определить свой когнитивный стиль, выбрать наиболее продуктивное время и составить список дел.",,,,2025-11-15T02:37:59.831384
https://rb.ru/stories/ritualnyj-biznes/,,stories,Владислав Афонин,"12 июля 2024, 16:23",Бизнес,Истории,,"Узнайте, как работает ритуальный бизнес и как открыть похоронное бюро. Подробнее про особенности работы в сфере ритуальных услуг — читайте в статье на RB.ru.",,,,2025-11-15T02:37:59.966851
https://rb.ru/stories/12-data-science-projects/,,stories,Дарья Сидорова,"17 декабря 2020, 15:48",Технологии,Истории,,"Ищете идеи для Data Science проекта? Собрали топ-7 пет-проектов и примеры анализа данных, которые помогут прокачать навыки и пополнить портфолио — читайте в статье на RB.ru.",,,,2025-11-15T02:38:00.216541
https://rb.ru/stories/mozhno-li-uvolit-sotrudnika/,,stories,Владислав Афонин,"30 апреля 2025, 10:34",Бизнес,Истории,,"Как уволить сотрудника без его желания, какие основные причины увольнения и как правильно сообщить сотруднику об увольнении, а также возможные последствия незаконного увольнения — читайте в статье на RB.ru.",,,,2025-11-15T02:38:00.686981
https://rb.ru/stories/oborachivaemost-tovara/,,stories,Владислав Афонин,"18 апреля 2025, 14:32",Бизнес; Маркетплейсы,Истории,,"Что такое оборачиваемость товара? Как ее рассчитать, зачем нужно считать оборачиваемость и чем отличается оборачиваемость товара и коэффициент оборачиваемости?",,,,2025-11-15T02:38:00.737486
https://rb.ru/stories/develop-improve/,,stories,Владислав Афонин,"16 апреля 2025, 12:16",,Истории,,"Рассказываем, как привнести в жизнь что-то новое, улучшить привычный образ жизни и открыть для себя новые возможности — читайте в статье на RB.ru.",,,,2025-11-15T02:38:00.763938
https://rb.ru/stories/clustering-illusion/,,stories,Дарья Сидорова,"04 июля 2025, 15:14",Маркетинг; Бизнес,Истории,,"Представьте, что вы подбросили монету три раза — и каждый раз выпадал орел. Это придает уверенности, что и в следующий раз выпадет орел, хотя на деле у решки те же шансы.
Так работает «иллюзия кластеризации» — это склонность человека находить закономерности в случайных событиях. Рассказываем, как использовать это в рекламе.",,,,2025-11-15T02:38:01.390332
https://rb.ru/stories/otkazatsya-ot-povysheniya/,,stories,Владислав Афонин,"14 июля 2025, 09:00",Карьера; Бизнес,Истории,,"Узнайте, как корректно отказаться от повышения на работе. Советы по вежливому отказу от новой должности, сохранению хороших отношений с руководством и грамотному объяснению своего решения — читайте в статье на RB.ru.",,,,2025-11-15T02:38:01.457265
https://rb.ru/stories/recession-proof-business/,,stories,Владислав Афонин,"09 июля 2025, 12:31",Бизнес,Истории,,"Ищете бизнес, который работает в кризис? Узнайте о 16 бизнес-идеях, проверенных временем и экономическими спадами. Малый бизнес, виды бизнеса и советы по открытию успешного дела в условиях кризиса 2025 года — читайте в статье на RB.ru.",,,,2025-11-15T02:38:01.498492
https://rb.ru/stories/robotic-leg-artificial-muscle/,,stories,Дарья Васильева,"09 июля 2024, 07:00",Технологии,Истории,,"До сих пор роботы передвигаются на электромагнитных моторах и постоянно обращаются к датчикам, чтобы скорректировать положение. Новая технология позволит адаптироваться на местности без сложных сенсоров.",,,,2025-11-15T02:38:01.595907
https://rb.ru/stories/10-idej-dlya-3d-pechati/,,stories,Дарья Васильева,"01 июля 2025, 18:23",Бизнес,Истории,,"Что можно сделать на 3D-принтере, как заработать на технологии, идеи для бизнеса 3D печати и перспективы 3D печати. Бизнес-идеи для малого бизнеса..",,,,2025-11-15T02:38:01.671652
https://rb.ru/stories/bank-refusal-to-open/,,stories,Владислав Афонин,"18 апреля 2025, 14:32",Бизнес; Банки,Истории,,"Что делать если пришел отказ в открытии счета для ИП или ООО, как действовать в подобной ситуации, какие шаги предпринять, какие документы подготовить - читайте в статье на RB.ru.",,,,2025-11-15T02:38:01.720143
https://rb.ru/stories/prostye-i-slozhnye-procenty/,,stories,Владислав Афонин,"18 апреля 2025, 14:32",Бизнес,Истории,,"Узнайте о формуле расчета, использовании процентов по кредитам и вкладам, а также о том, как они начисляются в банках — читайте в статье на RB.ru.",,,,2025-11-15T02:38:01.752240
https://rb.ru/stories/chto-takoe-oklad/,,stories,Владислав Афонин,"03 июня 2025, 11:38",Деньги; Карьера,Истории,,"Узнайте, что такое оклад и как его рассчитывают. Подробнее про отличие оклада от зарплаты и его факторы формирования — читайте в статье на RB.ru.",,,,2025-11-15T02:38:01.891073
https://rb.ru/stories/proizvodstvennyj-kontrol/,,stories,Владислав Афонин,"14 июля 2025, 15:31",Бизнес,Истории,,"Что такое программа производственного контроля, какие у нее цели и задачи, для кого необходим производственный контроль, а также, какие есть штрафы за непроведение производственного контроля — читайте в статье на RB.ru.",,,,2025-11-15T02:38:02.031788
https://rb.ru/stories/zarabotat-v-novyj-god/,,stories,Владислав Афонин,"12 апреля 2025, 11:03",Деньги; Бизнес,Истории,,"Ищете способы заработать в Новый год и праздничные дни? Узнайте, на чем можно заработать в новогодние праздники, а также получите идеи для бизнеса, которые помогут увеличить доход — читайте в подборке на RB.ru.",,,,2025-11-15T02:38:02.233146
https://rb.ru/stories/opensea-rise-fall/,,stories,Елена Лиханова,"19 марта 2025, 14:23",Стартапы; Бизнес,Истории,,"Биржа OpenSea обрела популярность и любовь инвесторов благодаря ажиотажу вокруг NFT. Но как только интерес к ним угас, площадка пошла ко дну.",,,,2025-11-15T02:38:02.402021
https://rb.ru/stories/kak-udalit-slova-s-klaviatury-android/,,stories,Дарья Сидорова,"10 февраля 2025, 13:20",,Истории,,"Многие клавиатуры на Android запоминают слова, которые вы печатаете на смартфоне. Рассказываем, как очистить словарь от ненужных слов и тех, что содержат опечатки.",,,,2025-11-15T02:38:02.448332
https://rb.ru/stories/akademiya-innovatorov-vtoroj-potok/,,stories,Никита Стаценко,"12 декабря 2023, 13:31",Стартапы,Истории,,"Агентство инноваций Москвы открыло прием заявок на второй поток «Академии инноваторов». Пройти обучение по программе могут технологические предприниматели со всей страны. Участие в проекте бесплатное.
",Академии инноваторов,,,2025-11-15T02:38:02.789191
https://rb.ru/stories/zakryt-ip/,,stories,Владислав Афонин,"13 мая 2025, 13:04",Бизнес,Истории,,"Как закрыть ИП? Что нужно сделать заранее, какие документы потребуются и как подать документы? Расчет сотрудников, сдача отчетности и подтверждение закрытия. Читайте полную статью на RB.ru.",,,,2025-11-15T02:38:02.985144
https://rb.ru/stories/automatizar-hogar/,,stories,Елена Лиханова,"15 апреля 2025, 16:29",Технологии,Истории,,Аутентификация пользователя и другие способы повысить безопасность системы и защитить умный дом от взлома.,,,,2025-11-15T02:38:03.018481
